id,organizationId,type,firstname,name,siteWeb,phone,phone2,mail,address,commune,distance,hasDispo,dateDispo,isAvip,servesCommune,searchLabel,searchUrl
a6f8784e-06de-4727-8b54-17e04b1c580a,22083403,ALSH,,13-ESC-LEC GS-AIX EN PROVENCE  -  'LA PETITE TROUPE',,0613639448,,petite.troupe@loisireduc.org, Avenue PIERRE BROSSOLETTE 13090 AIX EN PROVENCE,AIX EN PROVENCE,1328,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
4f1fe0a5-5cbf-43b8-a3bb-e4e6021e4d33,39645750,ALSH,,13-MERC-LEC GS-AIX EN PROVENCE  -  'LA PETITE TROUPE',,0613639448,,petite.troupe@loisireduc.org, Avenue PIERRE BROSSOLETTE 13090 AIX EN PROVENCE,AIX EN PROVENCE,1328,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
fc49669f-b5e2-40c0-9cc2-1dd7adceb566,21328138,ALSH,,ESC ALBERT CAMUS AIX EN PROVENCE,http://www.centrealbertcamus.fr,0442644441,,centrealbertcamus@hotmail.fr,1 Rue des Vignes 13090 AIX EN PROVENCE,AIX EN PROVENCE,1455,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
79bea2be-c293-4f26-bfbb-c4aa58b57330,40305212,ALSH,,PSC MERC  ALBERT CAMUS AIX EN PROVENCE,http://www.centrealbertcamus.fr,0442644441,,centrealbertcamus@hotmail.fr,1 Rue des Vignes 13090 AIX EN PROVENCE,AIX EN PROVENCE,1455,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
83009193-83d2-47fe-b5e1-a30ebfb3523d,40305168,ALSH,,ADO  LA PROVENCE AIX EN PROVENCE  - CSC LA PROVENCE',http://www.csc-laprovence.com,0442591973,,csclaprovence@orange.fr, Boulevard Maréchal Juin 13090 AIX EN PROVENCE,AIX EN PROVENCE,1505,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
1ec7a393-86bb-4663-bcfa-03c908719c28,22057439,ALSH,,ESC LA PROVENCE AIX EN PROVENCE  - CSC LA PROVENCE',http://www.csc-laprovence.com,0442591973,,csclaprovence@orange.fr, Boulevard Maréchal Juin 13090 AIX EN PROVENCE,AIX EN PROVENCE,1505,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
49570115-e8b3-47ce-8538-fd374ce43961,40305125,ALSH,,PSC LA PROVENCE AIX EN PROVENCE  - CSC LA PROVENCE',http://www.csc-laprovence.com,0442591973,,csclaprovence@orange.fr, Boulevard Maréchal Juin 13090 AIX EN PROVENCE,AIX EN PROVENCE,1505,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
cab55925-6ea3-4050-bbe4-ac3c7455a530,40956501,ALSH,,ESC LA PROVENCE AIX EN PROVENCE  - ECOLE PAUL ARENE,http://www.csc-laprovence.com,0442591973,,csclaprovence.accueil@gmail.fr,15 Rue LEON BLUM 13090 AIX EN PROVENCE,AIX EN PROVENCE,1607,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
691b9e7f-591d-415f-b838-081f96a43094,40956596,ALSH,,PSC LA PROVENCE AIX EN PROVENCE  - ECOLE PAUL ARENE,http://www.csc-laprovence.com,0442591973,,csclaprovence.accueil@gmail.fr,15 Rue LEON BLUM 13090 AIX EN PROVENCE,AIX EN PROVENCE,1607,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
85049b21-b7cb-43b5-80d7-dc64c26f35aa,21327656,ALSH,,ESC JP COSTE AIX EN PROVENCE - PAGNOL,https://www.cscjeanpaulcoste.com,0442273296,,acm@cscjeanpaulcoste.com, Avenue de l'Armée D'Afrique 13100 AIX EN PROVENCE,AIX EN PROVENCE,1726,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
133ca846-a2b7-482c-8b6a-78b70cfe66bf,39644684,ALSH,,MERC  JP COSTE AIX EN PROVENCE - PAGNOL,https://www.cscjeanpaulcoste.com,0442273296,,acm@cscjeanpaulcoste.com, Avenue de l'Armée D'Afrique 13100 AIX EN PROVENCE,AIX EN PROVENCE,1726,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
64541484-733b-4b00-b0b0-10f917f6a019,40305444,ALSH,,AJ LOU CASTEU AIX EN PROVENCE -AJ 14/17 ANS,,0442291870,,contact.cdhaix@gmail.com,50 Place du château de l'horloge 13090 AIX EN PROVENCE,AIX EN PROVENCE,2229,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
ae752188-a4cb-40f1-a0fe-c75e071e35a0,35267016,ALSH,,ESC LOU CASTEU AIX EN PROVENCE- CSC CHÂTEAU DE L'HORLOGE/ ACM HENRI WALLON,,0442291870,,contact.cdhaix@gmail.com,50 Place du château de l'horloge 13090 AIX EN PROVENCE,AIX EN PROVENCE,2229,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
6a34f70b-b55f-4003-a17a-e04d970a74f8,40305681,ALSH,,MERC LOU CASTEU AIX EN PROVENCE- CSC CHÂTEAU DE L'HORLOGE/ ACM HENRI WALLON,,0442291870,,contact.cdhaix@gmail.com,50 Place du château de l'horloge 13090 AIX EN PROVENCE,AIX EN PROVENCE,2229,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
4ae8a335-dcd8-4932-825e-af4ee5e968c6,40305934,ALSH,,ADO ATMF LE POLLUX AIX EN PROVENCE - 1217 ANS LE POLLUX,http://atmfaix.fr,0952700982,,atmf13@hotmail.fr,1 Rue Château de l'horloge 13090 AIX EN PROVENCE,AIX EN PROVENCE,2387,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
1827b601-340e-4274-8b6f-d147b3e9b588,11033238,ALSH,,ESC ATMF LE POLLUX AIX EN PROVENCE,http://atmfaix.fr,0952700982,,atmf13@hotmail.fr,1 Rue Château de l'horloge 13090 AIX EN PROVENCE,AIX EN PROVENCE,2387,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
2f0a2a13-7d0b-46da-bed9-69b39769bf69,39819380,ALSH,,PSC  MERC ATMF LE POLLUX AIX EN PROVENCE,http://atmfaix.fr,0952700982,,atmf13@hotmail.fr,1 Rue Château de l'horloge 13090 AIX EN PROVENCE,AIX EN PROVENCE,2387,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
3a00ae83-a12d-46fc-b7ef-1bafd231e552,21328011,ALSH,,ESC JP COSTE LES FLORALIES AIX EN PROVENCE,https://www.cscjeanpaulcoste.com,0442273296,,acmfloralies@cscjeanpaulcoste.com,65 & 75 Avenue Club Hippique 13090 AIX EN PROVENCE,AIX EN PROVENCE,2414,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
a7c42ff9-3a58-49a4-b45a-d15c719dba71,39645033,ALSH,,MERC  JP COSTE AIX EN PROVENCE - LES FLORALIES,https://www.cscjeanpaulcoste.com,0442273296,,acmfloralies@cscjeanpaulcoste.com,65 & 75 Avenue Club Hippique 13090 AIX EN PROVENCE,AIX EN PROVENCE,2414,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
b64ccb82-053f-42bb-be5f-44069e3aed52,22068844,ALSH,,AJ GRANDE BASTIDE AIX EN PROVENCE,http://www.csc-grande-bastide.com,0442263446,,csgrandebastide@wanadoo.fr, Avenue du Square 13100 AIX EN PROVENCE,AIX EN PROVENCE,2466,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
5dfa19e7-191e-481b-8578-942a5fcf817e,39995994,ALSH,,ESC LA  GRANDE BASTIDE AIX EN PROVENCE -VAL ST ANDRE,http://www.csc-grande-bastide.com,0442263446,,csgrandebastide@wanadoo.fr, Avenue du Square 13100 AIX EN PROVENCE,AIX EN PROVENCE,2466,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
6e569353-45e1-45ca-a815-70e9c2117ca9,39996087,ALSH,,PSC MERC LA  GRANDE BASTIDE AIX EN PROVENCE,http://www.csc-grande-bastide.com,0442263446,,csgrandebastide@wanadoo.fr, Avenue du Square 13100 AIX EN PROVENCE,AIX EN PROVENCE,2466,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
825c51d2-9cd3-4484-8191-53b0280dabb5,21324881,ALSH,,ESC LES AMANDIERS AIX EN PROVENCE - ACM ECOLE DES 2 ORMES,https://www.cse-les-amandiers.fr,0442208320,,nsalem@csc-les-amandiers.fr, Avenue jules payot 13090 AIX EN PROVENCE,AIX EN PROVENCE,2636,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
ad6268cd-5455-4f43-abb8-73c40e72ba93,39993765,ALSH,,PSC MERC  LES AMANDIERS AIX  - ACM ECOLE DES 2 ORMES/LES AMANDIERS (MERC),https://www.cse-les-amandiers.fr,0442208320,,nsalem@csc-les-amandiers.fr, Avenue jules payot 13090 AIX EN PROVENCE,AIX EN PROVENCE,2636,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
432021b8-7a26-41bd-a15e-def506993956,39993716,ALSH,,AJ LES AMANDIERS AIX  - CENTRE SOCIAL LES AMANDIERS,https://www.cse-les-amandiers.fr,0442208320,,nsalem@csc-les-amandiers.fr,8 Allée des amandiers 13090 AIX EN PROVENCE,AIX EN PROVENCE,2826,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
17473e27-905c-441a-a042-8acf2ec82171,39826961,ALSH,,ADO  AGAPE LE THOLONET -ALSH CLUB JEUNE,,0442668452,,,1718 Route RD64C - Quartier St Jacques 13100 LE THOLONET,LE THOLONET,5332,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
5ffaae28-8631-428c-b895-940c5ac248e2,21438063,ALSH,,ESC L ARC EN CIEL LE THOLONET,,0442668452,,,1718 Route RD64C - Quartier St Jacques 13100 LE THOLONET,LE THOLONET,5332,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
ac434225-af5a-4481-930d-61e23f841462,39826918,ALSH,,PSC MERC  L ARC EN CIEL AGAPE LE THOLONET - ALSH,,0442668452,,,1718 Route RD64C - Quartier St Jacques 13100 LE THOLONET,LE THOLONET,5332,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
b1d779f0-d9f4-4023-bf1e-b4b9953d654f,39995184,ALSH,,ADO ARCHIPEL AIX EN PROVENCE,https://www.asso-archipel.com/les-milles/,0965219513,,lesmilles@asso-archipel.com, Avenue Frederic Mistral 13290 AIX EN PROVENCE,AIX EN PROVENCE,5345,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
23450045-a258-4d59-9003-fe1fd9d45608,11000988,ALSH,,ESC ARCHIPEL AIX EN PROVENCE - ECOLE ARCHIPEL,https://www.asso-archipel.com/les-milles/,0965219513,,lesmilles@asso-archipel.com, Avenue Frederic Mistral 13290 AIX EN PROVENCE,AIX EN PROVENCE,5345,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
b5a9f6c5-8095-4b5b-b9fb-d55853058c25,39994098,ALSH,,PSC ARCHIPEL AIX EN PROVENCE - ECOLE COLLINE DE SERRE ET MARIE MAURON,https://www.asso-archipel.com/les-milles/,0965219513,,lesmilles@asso-archipel.com, Avenue Frederic Mistral 13290 AIX EN PROVENCE,AIX EN PROVENCE,5345,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
5eb83ce2-bd74-4e33-bc10-5a536bc903a2,11132447,ALSH,,ESC PLANET JEUNES AIX EN PROVENCE - ESC 3-12 ANS,,0442241528,,jlsl.planetjeunes@gmail.com,60 Route NATIONALE 8 13080 AIX EN PROVENCE,AIX EN PROVENCE,5474,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
c93e7e96-1a73-4102-99cc-cd37cd87f525,39796711,ALSH,,MERC PLANET JEUNES AIX EN PROVENCE - ESC 3-12 ANS,,0442241528,,jlsl.planetjeunes@gmail.com,60 Route NATIONALE 8 13080 AIX EN PROVENCE,AIX EN PROVENCE,5474,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
aba579a4-6b2b-4411-b525-40c6b81a0bdf,22057672,ALSH,,ADO ARCHIPEL AIX EN PROVENCE -SALLE  JULIEN COL,https://www.asso-archipel.com/luynes/,0966947809,,, Allée Serge Attard 13080 AIX EN PROVENCE,AIX EN PROVENCE,5702,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
9a6bd884-c174-44f1-a660-b687417b9ba3,39796663,ALSH,,ESC PLANET JEUNES AIX EN PROVENCE ECOLE ELÉM EDOUARD PEISSON,,0442241528,,jlsl.planetjeunes@gmail.com,60 Allée SERGE ATTARD 13080 AIX EN PROVENCE,AIX EN PROVENCE,5782,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
7717f5f7-3fe1-4aa8-966c-bffb4224acf9,39796754,ALSH,,MERC PLANET JEUNES AIX EN PROVENCE -  ECOLE ELÉM EDOUARD PEISSON,,0442241528,,jlsl.planetjeunes@gmail.com,60 Allée SERGE ATTARD 13080 AIX EN PROVENCE,AIX EN PROVENCE,5782,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
cf94e488-568f-48df-b9df-e4aa11c33261,27904456,ALSH,,AJ COMMUNE VENELLES,http://www.venelles.fr,0442540909,,d.orlo@venelles.fr, Chemin du Vieux Canal 13770 VENELLES,VENELLES,7149,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
07a6dd34-40cd-41a7-bad1-1ab2e261c4d7,39783622,ALSH,,13-ESC-IFAC-MEYREUIL - VIRGILE ARENE,,0677382738,,isabelle.lemaitre@ifac.asso.fr, Avenue jean pierre gourmes 13590 MEYREUIL,MEYREUIL,7245,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
8fcd72ab-50b7-4971-beea-0c29c38302a9,11000644,ALSH,,13-PSC MERC-IFAC-MEYREUIL - VIRGILE ARENE,,0677382738,,isabelle.lemaitre@ifac.asso.fr, Avenue jean pierre gourmes 13590 MEYREUIL,MEYREUIL,7245,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
03dec557-b115-4e3c-a6dd-7641969a0479,10776184,ALSH,,ESC ML DAVIN AIX EN PROVENCE - ACM COUTERON,,0442921039,,couteron@pep13.org,80 Rue YVETTE BONNARD 13100 AIX EN PROVENCE,AIX EN PROVENCE,7759,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
2cd0d7a0-e386-4501-b1fe-273cca1db84c,40306133,ALSH,,PSC ML DAVIN AIX EN PROVENCE - ACM COUTERON,,0442921039,,couteron@pep13.org,80 Rue YVETTE BONNARD 13100 AIX EN PROVENCE,AIX EN PROVENCE,7759,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
2f6f730a-25e0-4acc-9ae4-ea80626a9a2b,39625857,ALSH,,ESC COMMUNE VENELLES  - L'OUSTAOU,http://venelles.fr,0442271330,,service.jeunesse@venelles.fr, Chemin du Plan 13770 VENELLES,VENELLES,8057,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
4e5b9a0b-0a5a-42ec-8284-53592d6b9ebb,10797254,ALSH,,MERC COMMUNE VENELLES  - L'OUSTAOU,http://venelles.fr,0442271330,,service.jeunesse@venelles.fr, Chemin du Plan 13770 VENELLES,VENELLES,8057,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
26a59fc3-9839-4bff-8792-cb17010e06f4,21619831,ALSH,,PSC MERC COMMUNE EGUILLES - ACM ECOLE LE CROS,http://www.mairie-eguilles.fr/,0442923532,,centra@mairie-eguilles.fr, Rue des Jardins Fleuris 13510 EGUILLES,EGUILLES,8536,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
a0202b91-b9f6-46c1-9a49-94aaeb5de2ca,41185959,ALSH,,13-ESC-EEDF-13540 - ESC VACANCES EDF,,0661261935,,reneclaude3@wanadoo.fr,470 Chemin DE CHAVE 13540 AIX EN PROVENCE,AIX EN PROVENCE,8559,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
bca338fb-588e-4e3e-af8c-8161fd91b04f,21474209,ALSH,,ADOS COMMUNE DE GARDANNE,,0442657730,,sandy-prelat@ville-gardanne.fr,19 Rue Borely 13120 GARDANNE,GARDANNE,8572,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
419101ae-6b73-4de7-a516-ff01775388bb,40779395,ALSH,,ESC  COMMUNE EGUILLES -  ACM ST MARTIN,,0442923532,,, Route DE PELISSANNE 13510 EGUILLES,EGUILLES,8670,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
ae86c16d-4f38-43c6-8cfe-51e6ea414356,40779347,ALSH,,PSC MERC  COMMUNE EGUILLES -  ACM ST MARTIN,,0442923532,,, Route DE PELISSANNE 13510 EGUILLES,EGUILLES,8670,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
21bb4f8b-e1ac-41eb-9a04-801edf296f22,40779085,ALSH,,ESC COMMUNE EGUILLES - SURVILLE,,0442923532,,, Chemin DE SURVILLE 13510 EGUILLES,EGUILLES,8704,,,false,,AIX EN PROVENCE LOISIR,"https://monenfant.fr/que-recherchez-vous?structure=ALSH&location=Aix-en-Provence,%20Bouches-du-Rh%C3%B4ne,%20Provence-Alpes-C%C3%B4te%20d%27Azur,%20FRA&x=5.447381703606&y=43.529801070774&radius=30000"
